,Unnamed: 0,brand,alignment,Word2Vec_alignment,Word2Vec_resid_alignment
362,1390,taser,-0.0021582091368082847,-0.002158209028273482,-0.03450867143375047
363,415,cbn,-0.0021190707665713388,-0.002119070660004746,-0.0008185346318047362
364,438,alienware,-0.0017266902555666402,-0.0017266901687326107,-0.02968125763443237
365,119,blundstone,-0.0017160107054151766,-0.0017160106191181704,-0.10918298888979548
366,1093,acme,-0.0016728126212569806,-0.0016728125371324176,0.08991637261433848
367,143,novus,-0.0016485604218497707,-0.001648560338944803,-0.08008265659092093
368,862,enlightened,-0.0016285101010602952,-0.0016285100191636773,-0.04333798897670443
369,791,soylent,-0.0016085365950104288,-0.0016085365141182278,-0.023326166441239173
370,121,chaco,-0.00154887145509347,-0.0015488713772018325,-0.08314529117692246
371,576,whitewalls,-0.00149393328085963,-0.0014939332057307773,-0.0748610945867057
372,1396,vicon,-0.001436950427669499,-0.0014369503554061977,-0.042545147375992076
373,918,partners,-0.001275477710772556,-0.001275477646629673,-0.05331254820626493
374,316,instinet,-0.0010449372607949786,-0.0010449372082458053,0.012472659813447341
375,281,nextgen,-0.0007968735581819207,-0.0007968735181077147,0.019739687231173586
376,1163,polaris,-0.0006847581482587428,-0.000684758113822747,0.10436445993405413
377,251,direxion,-0.0006268305718914112,-0.0006268305403685503,0.015015309357542604
378,654,spectro,-0.0002873286840108097,-0.00028732866956126396,-0.03508719096729811
379,832,corto,-0.0002672638986029128,-0.00026726388516240193,-0.052412413961675335
380,162,mephisto,-0.0001445548681001663,-0.00014455486083066182,0.010600291215454263
381,1114,lews,-7.870766232511046e-05,-7.870765836693813e-05,0.09954795754943012
382,310,citigroup,0.00018456610698389805,0.00018456609770220456,0.0184171812948717
383,582,avery,0.00036971460424602143,0.0003697145856533437,-0.06129608484790401
384,1261,aquis,0.00048751832743043963,0.0004875183029134679,-0.11045179114278206
385,740,eas,0.0005410724231509345,0.000541072395940756,-0.018779940688728777
386,1005,amberbock,0.0006672585692356277,0.0006672585356796469,0.06978416003290255
387,928,gavina,0.0008207859575845238,0.0008207859163077641,-0.06018497075499181
388,222,mastercard,0.0008267596765141304,0.0008267596349369477,-0.10666610364987603
389,1116,mirrolures,0.0009348325130852584,0.0009348324660731905,0.10289742806690949
390,155,bata,0.0012304001760422185,0.0012304001141662142,0.012667099763504159
391,1046,stk,0.0012586285484260315,0.001258628485130489,-0.003453400315190494
392,300,envion,0.001259277086582633,0.0012592770232544848,0.03966004631313865
393,699,aleve,0.0012697122696300987,0.0012697122057771654,-0.062259503728193985
394,1151,giro,0.0013221583238411244,0.001322158257350707,0.08204940728282858
395,1105,fishsticks,0.0013291639594780885,0.0013291638926353731,0.0981144601179704
396,1354,globe,0.0014200843469350044,0.0014200842755199457,-0.04373133603609
397,117,bernardo,0.0015075460704647473,0.0015075459946512978,-0.08366579860128992
398,219,hbl,0.0015884082742295485,0.0015884081943496092,-0.0740777079584268
399,779,performix,0.0019415834406441184,0.001941583343003251,-0.01959993914723323
400,256,guggenheim,0.001974666567482033,0.0019746664681774273,0.021008025817396116
401,245,alps,0.0019948143545716547,0.001994814254253824,0.019310078916394677
402,468,westhost,0.002056020750226522,0.002056020646830664,-0.040901065393338376
403,1360,interlogix,0.00207948677510252,0.002079486670526577,-0.08211109263301274
404,1234,englander,0.0022206167125193507,0.0022206166008461176,-0.06576831903288775
405,1172,xbox,0.0022896737099647683,0.0022896735948186933,-0.004327633757807953
406,915,kraft,0.002369617327554578,0.0023696172083881306,-0.061893421165212015
407,483,harry,0.002372526953088044,0.0023725268337753107,-0.020216273023578812
408,819,swerve,0.0026637390293288467,0.002663738895371269,-0.132599398163778
409,313,calvert,0.003324719312316812,0.0033247191451190386,0.026672064319321356
410,696,harrys,0.003440613281187131,0.0034406131081611384,-0.029796187588845245
411,618,tmc,0.003450784515956075,0.0034507843424185364,-0.04917317423961534
412,353,lca,0.0036766904278767174,0.003676690242978592,0.015939544119503227
413,714,epic,0.0036997480743265546,0.0036997478882688367,-0.016896156953528255
414,1343,bullard,0.0038573496387512866,0.0038573494447678557,-0.04650175247702216
415,263,marsico,0.003991421649653817,0.003991421448928008,0.02238069234074709
416,678,springfield,0.004082355031191679,0.004082354825892892,-0.11121950365126011
417,345,associates,0.004090220607041624,0.00409022040134728,0.01464876927331667
418,1328,fabuloso,0.004285832538165325,0.004285832322633805,-0.012064931492518421
419,1326,salvo,0.004498609096361555,0.004498608870129615,-0.039854306570949974
420,1362,keyper,0.0046916134601593645,0.004691613224221409,-0.12387394207177169
421,729,align,0.004916680421236372,0.004916680173979983,-0.0164272031599444
422,1386,sensormatic,0.005184481516278733,0.005184481255554804,-0.032195099057797924
423,810,musclepharm,0.005527938164259484,0.0055279378862633614,-0.011765356392566477
424,246,ameritrade,0.005543903832960495,0.005543903554161449,0.0176609194600631
425,679,bu,0.0055646003679704565,0.005564600088130558,-0.15285337992705766
426,304,nma,0.005991599670662054,0.005991599369348746,0.02502064811631617
427,154,altra,0.006131186268894071,0.006131185960561003,0.014968948269326378
428,1447,oceanic,0.006175962985838022,0.006175962675253166,-0.07631432632988239
429,575,teknion,0.006293604305904813,0.0062936039894038506,-0.06438889252295932
430,1057,piatti,0.006437855485563232,0.006437855161807995,-0.0013627681499367899
431,785,pritikin,0.00647584399137086,0.006475843665705203,-0.013196653590323956
432,1369,northstar,0.0066144132342293325,0.006614412901595109,-0.04426394804717447
433,803,dymatize,0.0066967374479967754,0.006696737111222539,-0.023259347763670737
434,223,santander,0.007001881600438308,0.007001881248318589,-0.07793973396384254
435,1393,tncs,0.007143406060642912,0.007143405701405994,-0.038723630602538736
436,296,cfra,0.0071939758588714375,0.007193975497091415,0.024384506274594278
437,543,printup,0.007208312127154196,0.007208311764653218,-0.04497731888210729
438,254,fidelity,0.007389961534423714,0.007389961162787739,0.027183889787141598
439,583,camcode,0.007546259673656677,0.007546259294160558,-0.06804733206035399
440,922,vea,0.00791243146326881,0.00791243106535816,-0.0470495051382673
441,1182,abound,0.008284280194671142,0.008284279778060476,-0.03951054302026867
442,1403,rki,0.00855881308681454,0.008558812656397803,-0.056544177870742764
443,773,muscletech,0.008694871056888983,0.008694870619630014,-0.02297557094545913
444,125,crocs,0.009032656621381988,0.009032656167136034,-0.0798975132617926
445,675,latitude,0.009273535797640335,0.009273535331280718,-0.10293467857310835
446,796,vht,0.009339396461691851,0.009339395992020147,-0.012768085352650277
447,1223,agility,0.009355779542662257,0.00935577907216658,-0.056979908832990325
448,525,jumpfly,0.009373268444391129,0.009373267973015999,-0.07375580075990759
449,474,cbs,0.009382881855238306,0.009382881383379702,-0.022489466196060525
450,547,screenvision,0.009534034865816807,0.009534034386356836,-0.03789759700780946
451,751,frs,0.009541899599368036,0.009541899119512576,-0.013876217200286419
452,890,sambazon,0.009557629331645858,0.00955762885099938,-0.03317910329935027
453,539,outbrain,0.009831473279000816,0.00983147278458292,-0.06603959562377956
454,351,intech,0.009917597402495596,0.009917596903746518,0.020868155310138758
455,987,sapporo,0.009961518067978929,0.00996151756702117,0.046444250507527735
456,1425,manac,0.0105179337932048,0.010517933264265235,-0.012231419434284928
457,1308,energizer,0.010607085988713079,0.010607085455290145,-0.005737900349273722
458,806,gnc,0.01063931545096658,0.01063931491592286,-0.01394103269718768
459,1139,org,0.0107597869016064,0.010759786360504241,-0.053681692919223666
460,1041,ricoh,0.010981801762068729,0.010981801209801655,-0.010747091749779308
461,836,marconi,0.011095350877571922,0.011095350319594507,-0.04187551412981834
462,308,usaa,0.011234499959855614,0.01123449939488055,0.026545403833257944
463,444,supermicro,0.01135799882963134,0.011357998258445513,-0.01125851708899353
464,1451,silversea,0.01143786797577608,0.011437867400573691,-0.08338456790661197
465,416,missio,0.011441308018000355,0.011441307442624976,0.01092225962292489
466,1089,tucanos,0.01153940862905332,0.011539408048744544,-0.0017802419999822525
467,36,roka,0.011583128814681036,0.011583128232173574,-0.03605297413183213
468,319,sharespost,0.011588507374624912,0.011588506791847013,0.03855040894885538
469,134,impo,0.011609768815334107,0.011609768231487003,-0.11822196289680284
470,441,hp,0.01161926245676481,0.011619261872440256,-0.02150498994101254
471,407,vtel,0.011643089227366588,0.01164308864184379,0.02337989061144488
472,598,symbology,0.011719891345507494,0.011719890756122328,-0.05980086469413011
473,1470,syracuse,0.011745856770446893,0.011745856179755938,-0.008198347077654381
474,1335,honeywell,0.011796615837534241,0.011796615244290674,-0.037492280040275036
475,1130,vexilar,0.01185080780811371,0.011850807212144862,0.11326620493249366
476,69,dockers,0.012389795312742136,0.012389794689668037,-0.028607548818598283
477,846,barilla,0.01240618164911071,0.012406181025212517,-0.021079711455994875
478,1098,bucks,0.012419907576114754,0.012419906951526262,0.08121906501703294
479,241,itau,0.012460648382328264,0.012460647755690946,-0.06493193421174313
480,476,cnbc,0.012467580932190074,0.012467580305204168,-0.006908807762751143
481,542,postnet,0.012506612635419669,0.012506612006470864,-0.06860257199349375
482,860,deans,0.012520301634019309,0.012520301004382117,-0.03217403275094553
483,515,ebrandz,0.012606647356536577,0.012606646722557093,-0.07581513703436436
484,466,openx,0.012680526706901205,0.012680526069206407,-0.014139039274094935
485,811,natureworks,0.01282824626124012,0.0128282456161166,-0.016307203434526595
486,772,mri,0.012984078959932656,0.012984078306972416,-0.01848916537404352
487,343,upstart,0.013390965842662444,0.01339096516924012,0.02361570225762606
488,75,globus,0.013404251101226105,0.013404250427135698,-0.03016428983321387
489,341,payoff,0.013419095619966995,0.01341909494513005,0.025103782174007418
490,278,prudential,0.013489422158484804,0.013489421480111195,0.03286689881140056
491,1337,airgas,0.013751123314222818,0.01375112262268846,-0.017465984008065632
492,686,rembrandt,0.013993072034108623,0.013993071330406812,-0.08969435521317816
493,1174,microsoft,0.014138269882091131,0.014138269171087434,0.007018245093740695
494,781,phosphatidylserine,0.01425605462211781,0.01425605390519079,-0.019617187510592334
495,931,mccafe,0.01434755138449126,0.014347550662962921,-0.03467755540321417
496,1345,canary,0.014526354375927666,0.01452635364540747,-0.03179573011021474
497,722,prosource,0.014561956106166804,0.014561955373856215,-0.013191058807761245
498,1184,canidae,0.014684214129071109,0.014684213390612239,-0.05443537665450994
499,1094,ardent,0.014758770512098791,0.014758769769890587,0.08134990311913429
500,64,cromwell,0.01484591981607828,0.014845919069487373,-0.03628201148068657
501,821,vivion,0.015024092023652276,0.015024091268101204,-0.1275221471273085
502,990,sol,0.015045875404567862,0.015045874647921315,0.05215260440381731
503,462,dynadot,0.01518567471308695,0.015185673949409999,-0.010420724318616004
504,757,humann,0.015254296954154062,0.015254296187026136,-0.009654406894450976
505,1327,clr,0.01528042538648258,0.015280424618040658,0.007847180285988284
506,20,huk,0.015365055979410316,0.015365055206712407,-0.03885808368354425
507,152,testoni,0.01549121718972886,0.015491216410686369,-0.10481643905444446
508,1025,flir,0.015510426344944069,0.015510425564935613,-0.007317249113984889
509,429,netquote,0.015561294893648396,0.015561294111081755,-0.006402959749071844
510,475,centurions,0.015690450230806098,0.015690449441744324,-0.0037516730101492188
511,33,quiksilver,0.015767269069372924,0.01576726827644799,-0.02753348586388498
512,1084,salata,0.01602517673458441,0.016025175928689482,0.004656705167801766
513,520,getresponse,0.016061014708472734,0.016061013900775533,-0.05857062559916547
514,923,wasa,0.016161675169333062,0.01616167435657373,-0.040205365018614506
515,52,aftco,0.01618610948887326,0.016186108674885135,-0.05254911725865927
516,561,dauphin,0.016284966127515864,0.016284965308556307,-0.04730863521153842
517,1275,igloo,0.016380320036001532,0.016380319212246686,-0.054730565310683675
518,1103,daiichi,0.016543036553921982,0.01654303572198424,0.0745263949230618
519,7,boathouse,0.01671473117228654,0.0167147303317144,-0.02676600758570491
520,952,barcel,0.016757502898983728,0.01675750205626062,-0.013465181001048552
521,1380,rockwool,0.016888138891609658,0.016888138042316946,-0.026003270818342708
522,1397,vivint,0.016920316235639644,0.016920315384728775,-0.04197028698310984
523,38,saucony,0.017019527135066378,0.017019526279166284,-0.02455017153699678
524,1351,edwards,0.017109599834207033,0.017109598973777247,-0.03838145905996858
525,220,jcb,0.017650459559272934,0.017650458671643686,-0.07247930545695097
526,378,hughesnet,0.017784687735766032,0.017784686841386566,0.03119583157273094
527,364,bendbroadband,0.017815555288177503,0.017815554392245685,0.030836768735048918
528,391,powersearch,0.01791784032715311,0.01791783942607751,0.026484786288363284
529,1434,fahrenheit,0.017969185280626788,0.017969184376969018,0.04052379329129731
530,361,alcatel,0.01853252982722504,0.018532528895237047,0.029574385029591248
531,208,rocklands,0.01893897295064489,0.018938971998217202,-0.0001782241579382851
532,215,citi,0.01894011648816671,0.018940115535681493,-0.07499750959560854
533,403,utopia,0.01899970076621297,0.01899969981073132,0.02577220280173023
534,1315,brawny,0.019052412265233205,0.01905241130710072,-0.034983998942696534
535,78,haggar,0.019074687703791542,0.01907468674453886,-0.03269090385854012
536,885,fritz,0.019090745716403804,0.01909074475634358,-0.039479762600622824
537,693,braun,0.01912220443057789,0.01912220346893566,-0.017051930361244312
538,266,oppenheimerfunds,0.0191920047616804,0.019192003796527864,0.03512570880923138
539,1458,umbria,0.01928414315302868,0.019284142183242634,0.0006974193033013852
540,1439,atlantis,0.019325232307530103,0.019325231335677682,-0.0722828841491308
541,835,goya,0.019535665337386737,0.019535664354951784,-0.03353956033077997
542,279,collegechoice,0.01964717778655925,0.01964717679851639,0.04555646455649958
543,1185,freshpet,0.01965906774179311,0.01965906675315234,-0.0606011954604094
544,264,morningstar,0.019771574309498854,0.019771573315200214,0.03633370011171508
545,453,oki,0.019782524381481204,0.019782523386631855,-0.055895601641818116
546,243,aberdeen,0.019810011416977802,0.0198100104207462,0.04102332509911172
547,1177,slingo,0.020119491219865625,0.02011949020807044,0.015457053027346932
548,359,comcast,0.02012384122405409,0.020123840212040237,0.032402729439129876
549,1138,northwave,0.020171236312740887,0.02017123529834354,-0.08196216999532563
550,1006,badger,0.02022678320672822,0.020226782189537443,0.06055309711144613
551,1313,tenergy,0.02044203056572472,0.0204420295377093,-0.005570679986918726
552,1332,kidde,0.02049488092709427,0.020494879896421056,-0.016973972409178036
553,766,kura,0.020733969867662967,0.020733968824966136,-0.003525301186151403
554,585,diagraph,0.02104246411811986,0.02104246305990913,-0.07031358751345297
555,229,speedway,0.02107027767021823,0.021070276610608688,-0.05814635828810748
556,454,panasonic,0.02124756128373214,0.02124756021520715,-0.05572048766501457
557,884,carvel,0.02150291582340273,0.02150291474203609,-0.02604462936011715
558,214,barclaycard,0.021507772162410274,0.021507771080799425,-0.07175590688374668
559,1288,surefit,0.021693562272885387,0.021693561181931283,-0.13444824901613966
560,418,contacto,0.02180988561981036,0.021809884523006452,0.015294806117289905
561,1268,cleanbrands,0.02200694010939477,0.022006939002681122,-0.13629524979694438
562,704,tylenol,0.022111546736319668,0.022111545624345447,-0.039533754463775196
563,1178,furby,0.02218674201805657,0.022186740902300852,0.015907629933370502
564,1389,swann,0.022343062472064128,0.022343061348447157,-0.02827998131907643
565,1295,ge,0.02234989921010673,0.02234989808614591,-0.029727961355070304
566,721,powerbar,0.022455981885473583,0.022455980756177954,-0.008950392192593833
567,49,voler,0.022527788910160898,0.022527787777254164,-0.051395685518479464
568,1020,guinness,0.022547183675826792,0.022547182541944717,0.06535371130436879
569,855,soom,0.022789580834088868,0.022789579688016797,-0.06743171663312478
570,768,mesomorph,0.02282078973055135,0.02282078858290983,-0.013534495574522614
571,549,silkworm,0.02298659318617623,0.02298659203019654,-0.03376710807946656
572,784,prinova,0.023010513367246625,0.023010512210064005,-0.011231713768390482
573,556,wistia,0.02317399058848485,0.023173989423081125,-0.07426140933162323
574,1113,kalins,0.023568180748519126,0.023568179563291825,0.11895711888188804
575,552,toluna,0.023621975527826352,0.023621974339893707,-0.026798851426525952
576,1157,marmot,0.02367373191827945,0.023673730727744043,0.11424814074995011
577,83,kelto,0.023773614768143898,0.023773613572585457,-0.04871641770836663
578,269,rochester,0.023774613374436912,0.0237746121788282,0.04310123036078363
579,581,shinola,0.02396366658627125,0.023963665381155255,-0.056695979936561176
580,411,yahoo,0.024011076395797963,0.024011075188297745,0.0330064757528
581,486,jumanji,0.024047456041759983,0.024047454832430294,0.0042051938816707185
582,1336,adt,0.024114131244298,0.024114130031615225,-0.021789795263085457
583,430,pemco,0.024130264888394967,0.024130263674900863,0.0074665317410497895
584,231,brinks,0.024149116581952654,0.024149115367510507,-0.06547724534096178
585,999,mcmenamins,0.02425924111083231,0.024259239890852026,0.06516894781960614
586,1301,samsung,0.024781412547594132,0.024781411301354226,-0.026530294857775253
587,799,hylands,0.02496474937827033,0.02496474812281057,-0.005640448090998323
588,1368,msa,0.02505235369406347,0.02505235243419811,-0.027119887211325223
589,99,tucker,0.02508695391979144,0.025086952658186074,-0.03830297228185023
590,701,bc,0.025435914727865404,0.025435913448711066,-0.07055848691112634
591,463,elastichosts,0.02561842343538602,0.025618422147053434,-0.030168454744726236
592,1158,mbs,0.02566951511769168,0.025669513826789756,0.12088319520475634
593,762,jubi,0.025711277615052004,0.025711276322049833,-0.01572329168031432
594,379,izzi,0.025743293277406768,0.025743291982794566,0.02928877368075884
595,1222,vietri,0.02582524626474371,0.025825244966010165,-0.13407885481545861
596,184,hobo,0.025957671730786468,0.025957670425393344,-0.15921566351865224
597,1411,berel,0.02612598334692933,0.02612598203307191,-0.03485485602957008
598,42,speedo,0.02632924278461218,0.02632924146053298,-0.01714437153177136
599,508,businessonline,0.026430375709743183,0.026430374380578072,-0.0750835992537416
600,77,greenco,0.02647740218973799,0.02647740085820797,-0.05238070485205553
601,834,fiore,0.026711367591531747,0.02671136624823575,-0.029371952753883553
602,1355,hanwha,0.026874618155329304,0.02687461680382356,-0.0062107902524418356
603,298,conterra,0.0268840683407299,0.026884066988748945,0.050394761487474626
604,1150,fenwick,0.02715214650388821,0.02715214513842574,0.12315019194016578
605,397,starmedia,0.027218887296865217,0.027218885928046416,0.03538222104326223
606,1409,simplexgrinnell,0.027306223647883817,0.02730622227467294,-0.021306601345597434
607,1125,redington,0.02737447169813117,0.02737447032148813,0.09456616860109518
608,1126,rio,0.027375634047997387,0.027375632671295922,0.08806905050799291
609,1391,telaid,0.02742919388722924,0.027429192507834266,-0.05931004536141933
610,880,tandem,0.027694186670130884,0.027694185277409553,-0.020040404178767592
611,68,dickies,0.027714653914647752,0.02771465252089718,-0.014565696478606244
612,789,resveratrol,0.027765395556545943,0.02776539416024363,0.009858492821930806
613,1217,stanza,0.027929206869369286,0.027929205464829007,-0.11066422673354753
614,563,fb,0.02805180928392113,0.028051807873215297,-0.0663533380947159
615,867,kemps,0.02820100604896942,0.028201004630760498,-0.015582897631810953
616,577,winsted,0.02829188837622755,0.028291886953448288,-0.03493157623339333
617,435,zurich,0.028328549997787927,0.028328548573164962,0.008790783739266266
618,521,greenfield,0.02841172597168512,0.028411724542879296,-0.04601372099903718
619,514,dotmailer,0.02854180195971164,0.028541800524364443,-0.05420919480029609
620,972,bundaberg,0.028785109062749538,0.02878510761516649,0.0562241570947039
621,1154,mammut,0.028807879865739294,0.02880787841701115,0.13567118560779393
622,568,indiana,0.028808032605084983,0.02880803115634914,-0.037409072677779744
623,460,cpanel,0.028872783004313094,0.028872781552321054,-0.022467745612055463
624,553,vml,0.028977187043963362,0.028977185586720855,-0.031552619421312746
625,1026,fujifilm,0.029046404199444674,0.029046402738721326,0.004963324007426028
626,1133,dakine,0.029076941457134645,0.029076939994875567,-0.044285625288403865
627,57,callaway,0.029086868273509245,0.029086866810751004,-0.02587930485397174
628,954,lesserevil,0.029327665316289924,0.029327663841422182,-0.009143910427702998
629,1371,panduit,0.02940263774616348,0.0294026362675254,-0.002633008422539815
630,1417,osel,0.029722956187452163,0.02972295469270548,-0.02872141888564891
631,197,tumi,0.0298521564718824,0.02985215497063836,-0.16562764819931833
632,1031,aquatica,0.02997751368452316,0.029977512176974995,0.003786525669141021
633,903,milano,0.029995401247710426,0.029995399739262678,-0.04124827010508298
634,1438,argosy,0.030324845775870687,0.030324844250855423,-0.06854721252821609
635,144,olukai,0.030357559662228438,0.030357558135567998,-0.11232647773986114
636,404,verizon,0.030393453387050032,0.03039345185858449,0.0406364089976098
637,1024,arri,0.030434344890232255,0.03043434335971035,-0.0004046144872084864
638,557,aip,0.030452318404926487,0.030452316873500706,-0.034891105895089605
639,804,elysium,0.030498682941282194,0.03049868140752475,0.0028488222746895844
640,21,isadore,0.030527919412488363,0.030527917877260603,-0.02108934310042071
641,433,travelers,0.03061773979010522,0.030617738250360536,0.013195061360881177
642,19,giordana,0.030755356606109494,0.03075535505944415,-0.031255278467312964
643,1099,cabelas,0.03093873737621165,0.030938735820324165,0.12923635364614572
644,829,bunge,0.031181954260305338,0.031181952692186682,-0.028206674317191267
645,1149,duotone,0.031190314719628593,0.031190313151089506,0.12531223477770723
646,775,neocell,0.031193570925399275,0.031193569356696413,-0.009201235520453632
647,533,movio,0.031206899183370763,0.03120689761399763,-0.06672060089831121
648,1256,tanda,0.031232064285186833,0.031232062714548172,-0.04376584460884049
649,680,puig,0.03123938940082221,0.031239387829815196,-0.1412149108811257
650,1433,duralast,0.03139594096450079,0.031395939385620866,0.072793499779094
651,488,logo,0.03151691843274279,0.031516916847779027,0.007719979756072852
652,1047,wildfire,0.03152378238525702,0.03152378079994807,0.01628061901236704
653,322,bankrate,0.03172047307994997,0.031720471484749595,0.04096936364964481
654,41,simpson,0.031834197653010286,0.031834196052090744,-0.025652940936617716
655,665,blu,0.031951398898763014,0.0319513972919495,-0.15750070625217788
656,946,mars,0.03196688604612523,0.03196688443853288,-0.06781337347853898
657,1441,caribbean,0.03204539590654957,0.03204539429500901,-0.07412995131254602
658,719,olly,0.03237658821403205,0.03237658658583609,0.0022397464578521736
659,1121,okuma,0.0324258807072242,0.03242587907654937,0.1121259155466647
660,574,steelcase,0.03243997633862733,0.03243997470724363,-0.018077395870447474
661,600,woodchuck,0.0324990547993448,0.03249905316499012,-0.029268297130544588
662,1264,bergers,0.032556219590666555,0.03255621795343699,-0.03529847489825847
663,1180,ubisoft,0.03269680123569962,0.03269679959140036,0.02895754282252
664,53,barbour,0.032857803453666165,0.03285780180127022,-0.016427173350664615
665,788,regimen,0.03291062949970968,0.03291062784465715,0.005142439844129071
666,812,nutrex,0.03366197769306871,0.033661976000231394,-0.01608639607519702
667,365,boingo,0.03391642845671275,0.03391642675107929,0.04525453136719188
668,493,rtve,0.033946170574954526,0.03394616886782534,0.016384135187969946
669,882,yasso,0.03401655378993219,0.034016552079263504,-0.020353145942345857
670,778,performax,0.03420577115019443,0.034205769430010115,-0.003258106177741929
671,401,telmex,0.03424041864919912,0.034240416927272414,0.04283322288358034
672,1404,schlage,0.03435743010887411,0.034357428381062996,-0.002916732786213544
673,841,spanish,0.034517724412607934,0.03451772267673574,-0.028862918250351532
674,91,odyssey,0.03456989106423704,0.0345698893257414,-0.016834136509918156
675,661,faces,0.034707050682977365,0.03470704893758404,-0.05596756414498518
676,1068,hakkasan,0.034875621547613735,0.03487561979374311,0.0197834199202297
677,713,clif,0.034909772002749605,0.03490977024716159,0.004378749720016659
678,1018,elysian,0.03531735648350527,0.03531735470742012,0.07262467690921146
679,227,visa,0.035368261799260725,0.03536826002061561,-0.07172607064195433
680,1418,valspar,0.03546790755162338,0.03546790576796711,0.0007997612272713644
681,213,zeal,0.03559931480780595,0.035599313017541316,0.010153140855013731
682,1014,keystone,0.03590533150262355,0.03590532969696958,0.0726276745570929
683,926,boyer,0.035918862933030565,0.03591886112669608,-0.037866273267530316
684,1070,hoots,0.03605396092042907,0.036053959107300575,0.01811714886373447
685,631,dermacare,0.03605608911655975,0.0360560873033243,-0.014061396739390455
686,9,calia,0.03617140706666954,0.03617140524763477,-0.023108201872253386
687,691,barbasol,0.036238330027959884,0.03623832820555958,-0.007668223590794339
688,593,omni,0.03629864899530809,0.03629864716987445,-0.02886088427684972
689,968,bridgeport,0.036405839170305404,0.03640583733948128,0.0670795539457984
690,792,squeezed,0.0364296702801596,0.03642966844813694,0.009037950125668078
691,400,telcel,0.036796184464772064,0.03679618261431767,0.04523070254389106
692,225,sunoco,0.03688899206713464,0.03688899021201302,-0.044808126430857756
693,320,vested,0.03689759571243406,0.03689759385687976,0.055958721308485795
694,388,optimum,0.03691868669613532,0.036918684839520384,0.03815031311928862
695,973,busch,0.03714877900631032,0.03714877713812421,0.06914181372404785
696,555,wishabi,0.03739587612300847,0.03739587424239603,-0.05522369089342456
697,380,mediacom,0.037431298844153464,0.03743129696175962,0.045637624785492534
698,1131,apex,0.03743152575817711,0.037431523875771866,-0.04702611170824804
699,348,equifax,0.03744859905314115,0.03744859716987731,0.050355069908722065
700,111,ara,0.03745924667346904,0.03745924478966975,-0.057705747972914744
701,1282,pinzon,0.03747118946835402,0.037471187583954096,-0.03222989062958562
702,1054,pepes,0.03751072104523851,0.03751071915885062,0.007504283564466535
703,866,julies,0.03767576736070115,0.03767576546601316,-0.01005603485699446
704,572,ofs,0.037763613914150236,0.03776361201504453,-0.024860912514560154
705,445,inkjet,0.03848859009727357,0.03848858816170929,-0.028152157623935914
706,698,advil,0.03897796599186392,0.03897796403168932,-0.03760038327028558
707,1452,tauck,0.03923625315104184,0.03923625117787813,-0.04185069849348498
708,594,providence,0.039304359429277534,0.039304357452688794,-0.023937416739374714
709,956,planters,0.03945817116254457,0.03945816917822076,0.01961445968365753
710,619,usajobs,0.039512953573057986,0.039512951585979235,-0.03231818914955528
711,291,tradepmr,0.03970313335637636,0.039703131359733565,0.08513917305456724
712,758,ico,0.039760064517551416,0.039760062518045605,0.007316586031759311
713,448,primera,0.039913219304838085,0.03991321729763021,-0.03060521857545047
714,1120,northland,0.040145717511176,0.040145715492275955,0.11163701658647314
715,354,mgic,0.04030215949969895,0.04030215747293153,0.05182790095526484
716,763,juven,0.0403124172449959,0.04031241521771263,-0.011512055129741528
717,730,amway,0.040321021622497705,0.040321019594781765,0.012665533246610527
718,327,homeloans,0.040332840051754214,0.04033283802344391,0.060443394931684255
719,571,meadows,0.04113681262967893,0.041136810560937404,-0.03963976699967896
720,734,clarisoy,0.04129594605242755,0.0412959439756833,-0.009865566119805025
721,372,earthlink,0.041336675503198285,0.0413366734244058,0.05201790823347094
722,676,polo,0.041668035688424414,0.041668033592968036,-0.08829927384389154
723,597,sony,0.042181772718325516,0.042181770597033666,-0.013944827904548898
724,500,pbs,0.0423242681366132,0.04232426600815536,0.022829155074493568
725,1346,dahua,0.04263880987597722,0.04263880773170135,-0.01278600580016796
726,787,reaal,0.042648770625004495,0.04264876848022765,-0.012159659425364053
727,1400,omnia,0.042674128320727416,0.04267412617467539,0.0003762990968037491
728,967,boricua,0.04283892242584338,0.04283892027150396,0.07420673073772928
729,1145,afp,0.04288851317680396,0.04288851101997061,0.13118820672414788
730,427,hanover,0.04293549166863643,0.042935489509440594,0.018547406285394887
731,919,ritz,0.04308518825119845,0.04308518608447441,-0.033046561893490214
732,1066,frickers,0.04313217519108064,0.04313217302199372,0.007500377449521824
733,392,rcn,0.04314884591883127,0.04314884374890603,0.052661865107528426
734,992,sunup,0.0431830437110111,0.043183041539366036,0.07625492226281377
735,395,shentel,0.043200894694896234,0.04320089252235344,0.04969436947235258
736,402,tpg,0.04320918055518165,0.0432091783822222,0.04703435788851178
737,1235,enso,0.04322695787828305,0.043226955704429575,-0.04387583429014394
738,1141,poc,0.043299647867824566,0.04329964569031557,-0.061836915937651865
739,451,juki,0.043328289314252436,0.043328287135303074,-0.034014473604583526
740,708,beta,0.04343252769868311,0.043432525514491685,-0.011827525415943629
741,478,dilbert,0.04360880299651704,0.04360880080346083,0.023596297849409226
742,1080,pappas,0.043622552768129416,0.04362255057438178,0.01741758576561948
743,969,brooklyn,0.043624897124156466,0.043624894930290925,0.0730897746129502
