,Unnamed: 0,brand,alignment,CommonCrawl_alignment,CommonCrawl_resid_alignment
365,119,blundstone,-0.0017160107054151766,-0.052084212906563926,0.05677412187485058
366,1093,acme,-0.0016728126212569806,-0.12709720153830079,-0.012824277009456146
367,143,novus,-0.0016485604218497707,-0.09383960289665966,-0.01976947250493065
368,862,enlightened,-0.0016285101010602952,-0.041843209698323294,0.09691418177008049
369,791,soylent,-0.0016085365950104288,-0.13894944782690657,-0.10888493995650075
370,121,chaco,-0.00154887145509347,-0.03158790668502635,0.035429489446448845
371,576,whitewalls,-0.00149393328085963,-0.1392231830963199,0.020033842565524776
372,1396,vicon,-0.001436950427669499,-0.017832343289697426,0.056479402115590896
373,918,partners,-0.001275477710772556,-0.10589033411360899,-0.030009770769350057
374,316,instinet,-0.0010449372607949786,-0.15412955706457415,-0.06267033469391692
375,281,nextgen,-0.0007968735581819207,-0.07674687252739915,0.004422323019982043
376,1163,polaris,-0.0006847581482587428,-0.07765575110316786,0.052725060193949014
377,251,direxion,-0.0006268305718914112,-0.07391750152554172,0.012643618372377083
378,654,spectro,-0.0002873286840108097,-0.1289879216356289,-0.022023048239788828
379,832,corto,-0.0002672638986029128,-0.20484418803503368,-0.130575249506887
380,162,mephisto,-0.0001445548681001663,-0.12618054810826962,0.009048954517321552
381,1114,lews,-7.870766232511046e-05,-0.16380889834996387,-0.0552419046860612
382,310,citigroup,0.00018456610698389805,-0.11463313761755262,0.00024310447362815152
383,582,avery,0.00036971460424602143,-0.15918682570528117,-0.07292727666024929
384,1261,aquis,0.00048751832743043963,-0.09225414219729422,-0.044735806909956835
385,740,eas,0.0005410724231509345,-0.02894197702082549,-0.008390032387665267
386,1005,amberbock,0.0006672585692356277,-0.1360219539003633,0.10679061959553898
387,928,gavina,0.0008207859575845238,-0.05601340297847944,0.022141050490914388
388,222,mastercard,0.0008267596765141304,-0.06940615836755507,0.07586473857277551
389,1116,mirrolures,0.0009348325130852584,-0.12257131542489431,0.10607916213562474
390,155,bata,0.0012304001760422185,-0.11167318770723775,-0.04289522896150798
391,1046,stk,0.0012586285484260315,-0.11064476279554337,-0.07244708451672494
392,300,envion,0.001259277086582633,-0.0747323519380631,0.005123699595142819
393,699,aleve,0.0012697122696300987,-0.05332732811122178,0.027954521010183694
394,1151,giro,0.0013221583238411244,-0.17076756159989492,-0.1052658264964059
395,1105,fishsticks,0.0013291639594780885,-0.08719528580589794,0.12806320002792798
396,1354,globe,0.0014200843469350044,-0.15102395441397118,-0.049777320546646034
397,117,bernardo,0.0015075460704647473,-0.20476879382332383,-0.052152852079190945
398,219,hbl,0.0015884082742295485,-0.01623724624227036,0.04057349748662026
399,779,performix,0.0019415834406441184,-0.11711169719634493,-0.05811585016997235
400,256,guggenheim,0.001974666567482033,-0.1147294374710622,0.006383165982120163
401,245,alps,0.0019948143545716547,-0.12724161720914673,-0.07747681775458447
402,468,westhost,0.002056020750226522,-0.1394042686179188,-0.0201939314905692
403,1360,interlogix,0.00207948677510252,-0.07626681429433282,0.0749098398587122
404,1234,englander,0.0022206167125193507,-0.137004997970951,0.034307329285426846
405,1172,xbox,0.0022896737099647683,-0.0974226011872889,-0.030206447855760772
406,915,kraft,0.002369617327554578,-0.14203506676857863,-0.10069835789399016
407,483,harry,0.002372526953088044,-0.2506648080795243,-0.12720950290400565
408,819,swerve,0.0026637390293288467,-0.15729924160944572,-0.11787174593059237
409,313,calvert,0.003324719312316812,-0.11055247931964592,-0.009233376931745429
410,696,harrys,0.003440613281187131,-0.15045251310371033,-0.011845752402069892
411,618,tmc,0.003450784515956075,-0.09975239018389453,-0.06405659373734707
412,353,lca,0.0036766904278767174,0.03602480327862267,0.10769828651169916
413,714,epic,0.0036997480743265546,-0.1394070385633203,-0.1099900537882324
414,1343,bullard,0.0038573496387512866,-0.20442207231919435,-0.048199255268139646
415,263,marsico,0.003991421649653817,-0.09602026216780439,-0.017775988509032968
416,678,springfield,0.004082355031191679,-0.14687547000306184,0.06450194615803617
417,345,associates,0.004090220607041624,-0.12379329374902842,0.035833983666073745
418,1328,fabuloso,0.004285832538165325,-0.03636385139248478,0.019154042802691822
419,1326,salvo,0.004498609096361555,-0.13999671294544516,-0.10653199905186095
420,1362,keyper,0.0046916134601593645,-0.023495238517027398,0.08096387006833819
421,729,align,0.004916680421236372,-0.01851141893591565,0.013691122171830914
422,1386,sensormatic,0.005184481516278733,-0.06778523371754763,0.07162001841033519
423,810,musclepharm,0.005527938164259484,-0.11037309266773207,-0.03136421874112163
424,246,ameritrade,0.005543903832960495,-0.15342114506799967,-0.052983824345920125
425,679,bu,0.0055646003679704565,-0.09293668167043463,-0.08933954380740375
426,304,nma,0.005991599670662054,0.023250210213441508,0.06391196185364291
427,154,altra,0.006131186268894071,-0.08008465392112432,-0.006170721933386518
428,1447,oceanic,0.006175962985838022,-0.039785999618537425,0.042641014958954934
429,575,teknion,0.006293604305904813,0.0006212592456980182,0.10391057339733724
430,1057,piatti,0.006437855485563232,-0.19376377779375295,-0.1234440926579638
431,785,pritikin,0.00647584399137086,-0.23879140339234434,-0.19302019017988964
432,1369,northstar,0.0066144132342293325,-0.12183407532982374,0.029970549974480343
433,803,dymatize,0.0066967374479967754,-0.14025867421358218,-0.1036734355466163
434,223,santander,0.007001881600438308,-0.11862398853143459,0.024146900061661834
435,1393,tncs,0.007143406060642912,-0.1025152640301473,0.012897674692316324
436,296,cfra,0.0071939758588714375,-0.12585125387351778,-0.04882647539929903
437,543,printup,0.007208312127154196,-0.19074900078681423,-0.10557198629129105
438,254,fidelity,0.007389961534423714,-0.08987813182935424,0.013712127518686494
439,583,camcode,0.007546259673656677,-0.08336950197729229,0.01433377851651111
440,922,vea,0.00791243146326881,-0.10543775057857503,-0.08155162032210349
441,1182,abound,0.008284280194671142,-0.07390918963734665,0.036196213379255326
442,1403,rki,0.00855881308681454,-0.03428830278351066,0.1101884921810716
443,773,muscletech,0.008694871056888983,-0.14082154541397038,-0.089059408005875
444,125,crocs,0.009032656621381988,-0.013118897353197271,0.060947600832036944
445,675,latitude,0.009273535797640335,-0.03279566220729329,0.10151160650076993
446,796,vht,0.009339396461691851,-0.007736902796266543,0.04908541488162706
447,1223,agility,0.009355779542662257,-0.03832509441047756,0.07951528531511151
448,525,jumpfly,0.009373268444391129,-0.17822558294787477,-0.10541325350512391
449,474,cbs,0.009382881855238306,-0.10949660042582855,-0.06280462023450342
450,547,screenvision,0.009534034865816807,-0.05185062434269119,0.062446569730133364
451,751,frs,0.009541899599368036,-0.17293780322796576,-0.15279808936076275
452,890,sambazon,0.009557629331645858,-0.0665300746481465,0.05485401580059632
453,539,outbrain,0.009831473279000816,-0.10368084887663617,-0.042153283257749696
454,351,intech,0.009917597402495596,-0.14733553555641218,-0.04064294032468366
455,987,sapporo,0.009961518067978929,-0.10789198247104725,0.09669390899408073
456,1425,manac,0.0105179337932048,-0.14345636432409595,-0.048434160271499785
457,1308,energizer,0.010607085988713079,-0.05014816272609844,0.06804728192248961
458,806,gnc,0.01063931545096658,-0.09233259054806199,-0.0761208130109696
459,1139,org,0.0107597869016064,-0.03288982809148555,0.024805100818897474
460,1041,ricoh,0.010981801762068729,-0.13567136297788976,-0.0801924759808263
461,836,marconi,0.011095350877571922,-0.16460872615152647,-0.06777314717396357
462,308,usaa,0.011234499959855614,-0.0697789799636186,-0.019206612310332473
463,444,supermicro,0.01135799882963134,-0.05134836277484428,0.004903556325011438
464,1451,silversea,0.01143786797577608,-0.009634116711184179,0.07264092101672276
465,416,missio,0.011441308018000355,-0.06932432882229095,-0.015253612677336617
466,1089,tucanos,0.01153940862905332,-0.08649139620164623,-0.008187713518036988
467,36,roka,0.011583128814681036,-0.06586158492577107,-0.05260829488829402
468,319,sharespost,0.011588507374624912,-0.13174858466726255,0.010876117885851962
469,134,impo,0.011609768815334107,-0.0610803116479037,0.00915748442835096
470,441,hp,0.01161926245676481,-0.05387424311744175,-0.04184005088407328
471,407,vtel,0.011643089227366588,-0.09964842862669787,-0.04137516281637434
472,598,symbology,0.011719891345507494,0.010750435376320963,0.11350592767844965
473,1470,syracuse,0.011745856770446893,-0.18615779732867005,-0.04818881153796003
474,1335,honeywell,0.011796615837534241,-0.10807157270494173,0.049407124474553706
475,1130,vexilar,0.01185080780811371,-0.158737985598468,0.000518516355321387
476,69,dockers,0.012389795312742136,-0.1658551346009105,-0.1485391916487785
477,846,barilla,0.01240618164911071,-0.0748124981999236,0.012967195026332267
478,1098,bucks,0.012419907576114754,-0.1876978010988057,-0.039161879678137994
479,241,itau,0.012460648382328264,-0.08091755914796703,-0.01478706280160616
480,476,cnbc,0.012467580932190074,-0.041061234380826026,0.04436295555929125
481,542,postnet,0.012506612635419669,-0.002738675019931247,0.06544555773429078
482,860,deans,0.012520301634019309,-0.11000167148243575,-0.010788974530138256
483,515,ebrandz,0.012606647356536577,-0.14453415727693916,-0.05424098805577433
484,466,openx,0.012680526706901205,-0.13931491474734956,-0.0478443762721289
485,811,natureworks,0.01282824626124012,0.0034714641980260865,0.061528474305916084
486,772,mri,0.012984078959932656,-0.046901479985343955,-0.029230869881559055
487,343,upstart,0.013390965842662444,-0.10009904064348686,0.010128750968206313
488,75,globus,0.013404251101226105,-0.07691397811053746,-0.054626995051463026
489,341,payoff,0.013419095619966995,-0.050373980730873374,0.0437394319832307
490,278,prudential,0.013489422158484804,-0.04939673024662565,0.06734249836550825
491,1337,airgas,0.013751123314222818,-0.08262262762729014,0.006709629450350606
492,686,rembrandt,0.013993072034108623,-0.19291578118299912,-0.10121280985494709
493,1174,microsoft,0.014138269882091131,-0.10994603143964567,0.052761818193821516
494,781,phosphatidylserine,0.01425605462211781,-0.048400525173428674,0.03150611397655328
495,931,mccafe,0.01434755138449126,-0.17180272539965036,-0.0778152808139779
496,1345,canary,0.014526354375927666,-0.05660018304613389,0.05454968236677009
497,722,prosource,0.014561956106166804,-0.10496516219842515,-0.031577302404068794
498,1184,canidae,0.014684214129071109,-0.021764362424155623,0.08738429512726792
499,1094,ardent,0.014758770512098791,-0.037675345636324034,0.1249456446941358
500,64,cromwell,0.01484591981607828,-0.21724466532045683,-0.1560340810583233
501,821,vivion,0.015024092023652276,-0.10247708339893742,-0.05442648355814438
502,990,sol,0.015045875404567862,-0.09724874298798775,0.03792314975531322
503,462,dynadot,0.01518567471308695,-0.06303845381450245,0.01507500738578315
504,757,humann,0.015254296954154062,-0.1466371070222016,-0.09589674126339562
505,1327,clr,0.01528042538648258,-0.050899528719573685,-0.03201906439759917
506,20,huk,0.015365055979410316,-0.11464014175950474,-0.10562069870362492
507,152,testoni,0.01549121718972886,-0.041893047136393566,0.052359536014098124
508,1025,flir,0.015510426344944069,-0.1465895579674959,-0.10751287339380133
509,429,netquote,0.015561294893648396,-0.18853676132721509,-0.04786943420051801
510,475,centurions,0.015690450230806098,-0.10673185264438595,0.036748696792450214
511,33,quiksilver,0.015767269069372924,-0.12487948343222097,-0.09420970427083561
512,1084,salata,0.01602517673458441,-0.05194431832371073,0.016970601886566676
513,520,getresponse,0.016061014708472734,-0.08032331838556978,0.03618753041221157
514,923,wasa,0.016161675169333062,-0.07522063748896751,-0.049993250036954706
515,52,aftco,0.01618610948887326,-0.055628490179169654,-0.03551670183328971
516,561,dauphin,0.016284966127515864,-0.1234222017122851,-0.025766104790265996
517,1275,igloo,0.016380320036001532,-0.06724346069734534,-0.01591682875952092
518,1103,daiichi,0.016543036553921982,-0.07004658444051315,0.08568670735314807
519,7,boathouse,0.01671473117228654,-0.056860410599032254,-0.022833010017556596
520,952,barcel,0.016757502898983728,-0.12315008553375408,0.011372192184013322
521,1380,rockwool,0.016888138891609658,-0.1088960392162745,0.009767095079488284
522,1397,vivint,0.016920316235639644,-0.11455765199656467,-0.033863007080950705
523,38,saucony,0.017019527135066378,-0.02933427626063332,-0.007420822524669313
524,1351,edwards,0.017109599834207033,-0.2037067366470533,-0.04432356797065498
525,220,jcb,0.017650459559272934,-0.04649826382112693,0.0022024349131208043
526,378,hughesnet,0.017784687735766032,-0.14745063752866586,-0.06488567651475083
527,364,bendbroadband,0.017815555288177503,-0.04476267658655029,0.07973163599277257
528,391,powersearch,0.01791784032715311,-0.081845857152945,0.04062071444037921
529,1434,fahrenheit,0.017969185280626788,-0.0758858451124028,0.05321373688645673
530,361,alcatel,0.01853252982722504,-0.014795782504996403,0.05652595225437411
531,208,rocklands,0.01893897295064489,-0.14152953884992187,-0.03822428119349231
532,215,citi,0.01894011648816671,-0.07981449611142363,-0.006063299408911293
533,403,utopia,0.01899970076621297,-0.10521444373666144,-0.026274162020068118
534,1315,brawny,0.019052412265233205,-0.06851143407554396,0.01715790217831934
535,78,haggar,0.019074687703791542,-0.11978213464611982,-0.1004521157833721
536,885,fritz,0.019090745716403804,-0.20446768332505438,-0.07858072488013768
537,693,braun,0.01912220443057789,-0.22648652491212629,-0.09543832673731145
538,266,oppenheimerfunds,0.0191920047616804,-0.13406671597454395,0.04434301281215282
539,1458,umbria,0.01928414315302868,-0.04318173173801826,0.025906334342792298
540,1439,atlantis,0.019325232307530103,-0.11523664653648172,-0.0030709646571098932
541,835,goya,0.019535665337386737,-0.15019326512440137,-0.1021422032039499
542,279,collegechoice,0.01964717778655925,-0.13616386039940295,0.04461477106744394
543,1185,freshpet,0.01965906774179311,-0.03042015754863032,0.09541894412770603
544,264,morningstar,0.019771574309498854,-0.040851752778739134,0.07833231807663621
545,453,oki,0.019782524381481204,-0.14807862402192315,-0.11293274929479039
546,243,aberdeen,0.019810011416977802,-0.10420606907863647,-0.002403697818115407
547,1177,slingo,0.020119491219865625,0.00025657276680356167,0.09354171166442984
548,359,comcast,0.02012384122405409,-0.0986085874389102,-0.023319172000608263
549,1138,northwave,0.020171236312740887,-0.021560575140499312,0.09084683412998226
550,1006,badger,0.02022678320672822,-0.11927048523737654,0.09395794231751844
551,1313,tenergy,0.02044203056572472,-0.13622235198340332,-0.05576811869657065
552,1332,kidde,0.02049488092709427,-0.10191316678803033,-0.023708830484008552
553,766,kura,0.020733969867662967,-0.09450156521100304,-0.06960486965615284
554,585,diagraph,0.02104246411811986,-0.09927011300397233,0.03165391639898093
555,229,speedway,0.02107027767021823,-0.1280456968925054,0.0070544023116891185
556,454,panasonic,0.02124756128373214,-0.11600270338326056,0.012180360130365355
557,884,carvel,0.02150291582340273,-0.11948626058340842,-0.01845924516735671
558,214,barclaycard,0.021507772162410274,-0.05379642171775173,0.0771374731653948
559,1288,surefit,0.021693562272885387,-0.04963155090475066,0.016780877242539228
560,418,contacto,0.02180988561981036,-0.0776282004701628,-0.012841121324702442
561,1268,cleanbrands,0.02200694010939477,-0.11563051982505987,0.002700361473801767
562,704,tylenol,0.022111546736319668,-0.05075270595545627,0.06249966252254141
563,1178,furby,0.02218674201805657,-0.04655286592167869,0.03735080450755181
564,1389,swann,0.022343062472064128,-0.1841935633891113,-0.08040764961197261
565,1295,ge,0.02234989921010673,-0.09492567492700463,-0.06389175104785677
566,721,powerbar,0.022455981885473583,-0.08311155493540956,-0.03716859845190687
567,49,voler,0.022527788910160898,-0.10897735108358435,-0.09639693682877924
568,1020,guinness,0.022547183675826792,-0.11822659712407688,0.12366450724077203
569,855,soom,0.022789580834088868,0.048900315151855694,0.10333444347070933
570,768,mesomorph,0.02282078973055135,-0.06102734564200152,-0.009211695534530589
571,549,silkworm,0.02298659318617623,-0.007426454047867827,0.06585353918659817
572,784,prinova,0.023010513367246625,-0.06091287419396865,0.0008629222202619635
573,556,wistia,0.02317399058848485,-0.08324844821366906,-0.026595854396874057
574,1113,kalins,0.023568180748519126,-0.16710463366720713,0.02336758949530568
575,552,toluna,0.023621975527826352,-0.009831790006034895,0.03881610328534365
576,1157,marmot,0.02367373191827945,-0.07901801642975521,0.017078060563627043
577,83,kelto,0.023773614768143898,-0.17574810562305473,-0.1472461682766861
578,269,rochester,0.023774613374436912,-0.14463867606350614,-0.01817850472540916
579,581,shinola,0.02396366658627125,-0.11441454042018481,-0.030152938117842074
580,411,yahoo,0.024011076395797963,-0.05414944007647582,0.009564344620710206
581,486,jumanji,0.024047456041759983,-0.103420551674991,0.004310222406979314
582,1336,adt,0.024114131244298,-0.10188503318507848,-0.045323094103346166
583,430,pemco,0.024130264888394967,-0.09492649053060168,-0.037073477488158535
584,231,brinks,0.024149116581952654,-0.10332786330241406,-0.006292084726522151
585,999,mcmenamins,0.02425924111083231,-0.02747451555086169,0.15296353000798857
586,1301,samsung,0.024781412547594132,-0.11444248322068984,-0.010559565067630922
587,799,hylands,0.02496474937827033,-0.13995912546623712,-0.09697824732129348
588,1368,msa,0.02505235369406347,-0.05883716427815985,0.007309815787224519
589,99,tucker,0.02508695391979144,-0.2517956380422087,-0.19056106321907615
590,701,bc,0.025435914727865404,-0.0762495742611999,-0.038504866759404344
591,463,elastichosts,0.02561842343538602,-0.13974993127072083,0.007433815664803195
592,1158,mbs,0.02566951511769168,-0.029736246785412982,0.019816205764882786
593,762,jubi,0.025711277615052004,-0.1421886772839577,-0.11142543984056441
594,379,izzi,0.025743293277406768,-0.06963340101914303,-0.023845984436326725
595,1222,vietri,0.02582524626474371,-0.06723099078459839,-0.04686059648213515
596,184,hobo,0.025957671730786468,-0.1023562283582703,-0.13979565862886548
597,1411,berel,0.02612598334692933,-0.1648565041830813,-0.025854096345513482
598,42,speedo,0.02632924278461218,-0.1256804479933027,-0.11316517964165373
599,508,businessonline,0.026430375709743183,-0.016501027055107136,0.11208965921249274
600,77,greenco,0.02647740218973799,-0.1092252110134665,-0.0657541301243222
601,834,fiore,0.026711367591531747,-0.1055369944003097,-0.03597747989085375
602,1355,hanwha,0.026874618155329304,-0.11945415794435436,-0.036164686253562395
603,298,conterra,0.0268840683407299,-0.04895525611708301,0.07038922845691593
604,1150,fenwick,0.02715214650388821,-0.1082149885392379,0.009429145494419174
605,397,starmedia,0.027218887296865217,-0.12585474167820362,0.012587561636387919
606,1409,simplexgrinnell,0.027306223647883817,-0.13465445217526334,0.08720419447595207
607,1125,redington,0.02737447169813117,-0.1308919901196997,0.07449589810785129
608,1126,rio,0.027375634047997387,-0.09184142601358938,-0.003839587641830792
609,1391,telaid,0.02742919388722924,-0.09665771286415228,0.033943187500805876
610,880,tandem,0.027694186670130884,-0.05013797040030814,0.05547009914405902
611,68,dickies,0.027714653914647752,-0.12599447068429026,-0.1039561798095669
612,789,resveratrol,0.027765395556545943,-0.034240152537185375,0.02243422965465567
613,1217,stanza,0.027929206869369286,-0.06404620058156262,-0.036945689238869775
614,563,fb,0.02805180928392113,0.0025535854383765683,0.02884269074774318
615,867,kemps,0.02820100604896942,-0.14261330403050598,-0.0493207554068785
616,577,winsted,0.02829188837622755,-0.041037853443288884,0.044078233054818824
617,435,zurich,0.028328549997787927,-0.17302377869590607,-0.09931492714131102
618,521,greenfield,0.02841172597168512,-0.1409233979342817,-0.009526611100904917
619,514,dotmailer,0.02854180195971164,-0.12380645173198243,-0.01630488580171754
620,972,bundaberg,0.028785109062749538,-0.05053218437777095,0.13428332831438405
621,1154,mammut,0.028807879865739294,-0.043382889678854675,0.04139329865295494
622,568,indiana,0.028808032605084983,-0.15713333173616023,-0.046700842436896865
623,460,cpanel,0.028872783004313094,-0.014369692615705545,0.04838169174292361
624,553,vml,0.028977187043963362,-0.14348488237233054,0.09945256508383585
625,1026,fujifilm,0.029046404199444674,-0.09420485854434466,0.0026938313640011285
626,1133,dakine,0.029076941457134645,0.01119090668629438,0.10006395617757419
627,57,callaway,0.029086868273509245,-0.13663672124861637,-0.09623236779710216
628,954,lesserevil,0.029327665316289924,-0.09845447573541172,0.059290034208113754
629,1371,panduit,0.02940263774616348,-0.16204104412279943,-0.055822241876528816
630,1417,osel,0.029722956187452163,-0.15974076019146616,-0.050450251389608555
631,197,tumi,0.0298521564718824,-0.09926952817435472,-0.13096209671306336
632,1031,aquatica,0.02997751368452316,0.04149069478362717,0.10631787661891558
633,903,milano,0.029995401247710426,-0.08894710743184578,-0.04039538108473072
634,1438,argosy,0.030324845775870687,-0.0288365779249594,0.03946564476027807
635,144,olukai,0.030357559662228438,-0.030484061182045302,0.04017309359688932
636,404,verizon,0.030393453387050032,-0.0845637260115806,0.004592337561488061
637,1024,arri,0.030434344890232255,-0.05050286320663801,-0.009435298369669852
638,557,aip,0.030452318404926487,-0.028523406524137818,0.029527990725515853
639,804,elysium,0.030498682941282194,-0.10300232624966837,-0.05348167926899667
640,21,isadore,0.030527919412488363,-0.15448007646362077,-0.11941317595787614
641,433,travelers,0.03061773979010522,-0.030510763549139945,0.07006553069244686
642,19,giordana,0.030755356606109494,-0.10036948584360272,-0.06946787283615696
643,1099,cabelas,0.03093873737621165,-0.12092058560314438,0.038053949412432786
644,829,bunge,0.031181954260305338,-0.09044413604598159,-0.031769689864529944
645,1149,duotone,0.031190314719628593,-0.06231009796329664,0.04279219943977725
646,775,neocell,0.031193570925399275,-0.10058890704818438,-0.06207228390111757
647,533,movio,0.031206899183370763,-0.14472393695010896,-0.08589038022496574
648,1256,tanda,0.031232064285186833,-0.024045566337813427,0.06931262580726308
649,680,puig,0.03123938940082221,-0.17691223446253646,-0.17766489622391304
650,1433,duralast,0.03139594096450079,-0.10751366435277984,-0.03404985665592785
651,488,logo,0.03151691843274279,-0.057369315256996525,0.017698832356644177
652,1047,wildfire,0.03152378238525702,0.022659595197014274,0.10191910174849127
653,322,bankrate,0.03172047307994997,-0.03569059132043467,0.06814589328903692
654,41,simpson,0.031834197653010286,-0.19587070494721548,-0.13893969436305492
655,665,blu,0.031951398898763014,-0.10442854947353902,-0.09760661066821459
656,946,mars,0.03196688604612523,-0.10408876951125251,-0.0239180474339038
657,1441,caribbean,0.03204539590654957,-0.06336192871931283,0.0453849977751634
658,719,olly,0.03237658821403205,-0.2034116089529724,-0.17551707696869867
659,1121,okuma,0.0324258807072242,-0.05433469928539997,0.05696698319189686
660,574,steelcase,0.03243997633862733,-0.060889119881951816,0.04893120094792866
661,600,woodchuck,0.0324990547993448,-0.16257667154496622,-0.03201747625320925
662,1264,bergers,0.032556219590666555,-0.1510810774494469,-0.07098866524500866
663,1180,ubisoft,0.03269680123569962,-0.10067464039704535,0.005187964755447368
664,53,barbour,0.032857803453666165,-0.11543326753416722,-0.08393167643755617
665,788,regimen,0.03291062949970968,-0.1203065306824598,-0.08363086712422008
666,812,nutrex,0.03366197769306871,-0.05226569425970766,-0.022169630071483613
667,365,boingo,0.03391642845671275,-0.12574781769349955,-0.06780317968891589
668,493,rtve,0.033946170574954526,-0.17316148056680813,-0.03855794702767473
669,882,yasso,0.03401655378993219,-0.14516011563025288,-0.0606678314663807
670,778,performax,0.03420577115019443,-0.1475688835322915,-0.0883235575182106
671,401,telmex,0.03424041864919912,-0.09918177619940834,-0.04804873819128794
672,1404,schlage,0.03435743010887411,-0.05786519832388322,0.0361806067890916
673,841,spanish,0.034517724412607934,-0.08391532669176917,0.005240363820362991
674,91,odyssey,0.03456989106423704,-0.08382382543983088,-0.0487569155605214
675,661,faces,0.034707050682977365,-0.05896526725653005,0.022917026579782774
676,1068,hakkasan,0.034875621547613735,-0.10792591668025686,-0.03351871365943259
677,713,clif,0.034909772002749605,-0.15878201451469043,-0.14079367958497635
678,1018,elysian,0.03531735648350527,-0.06726230849765301,0.12342284986817728
679,227,visa,0.035368261799260725,-0.03527946374008583,0.04022506266908766
680,1418,valspar,0.03546790755162338,-0.058594916285903145,0.06890254968752516
681,213,zeal,0.03559931480780595,-0.11921326764601547,-0.0727735021677322
682,1014,keystone,0.03590533150262355,-0.1755548707589863,0.08140085301089328
683,926,boyer,0.035918862933030565,-0.22682043392608126,-0.11591254131236048
684,1070,hoots,0.03605396092042907,-0.05307220495422971,0.00874308078552935
685,631,dermacare,0.03605608911655975,0.02450825884267139,0.1471684401891128
686,9,calia,0.03617140706666954,0.011312943832188784,0.030387869490185807
687,691,barbasol,0.036238330027959884,-0.16588313348886258,-0.01865569946212495
688,593,omni,0.03629864899530809,-0.09676671520860289,-0.03058953496167789
689,968,bridgeport,0.036405839170305404,-0.1451732430623302,0.10562969939117217
690,792,squeezed,0.0364296702801596,-0.05539223575018795,-0.007505194299693273
691,400,telcel,0.036796184464772064,-0.08219291206524007,-0.0280327926490342
692,225,sunoco,0.03688899206713464,-0.08995925836611629,0.0020357953382065513
693,320,vested,0.03689759571243406,-0.10876609211239527,-0.04101700774571705
694,388,optimum,0.03691868669613532,-0.08365137555635749,-0.0005821595955651793
695,973,busch,0.03714877900631032,-0.20061443222512243,0.004140636591581766
696,555,wishabi,0.03739587612300847,-0.1364214599302903,-0.041943698672563576
697,380,mediacom,0.037431298844153464,-0.0334015007849828,0.047153359558350094
698,1131,apex,0.03743152575817711,-0.10482508962040987,-0.02144994214039259
699,348,equifax,0.03744859905314115,-0.026072434937738816,0.07440841467425703
700,111,ara,0.03745924667346904,-0.043840731436214,0.002515969633574665
701,1282,pinzon,0.03747118946835402,-0.1794429527820799,-0.1113592690158674
702,1054,pepes,0.03751072104523851,-0.15272079177326545,-0.09387385210856955
703,866,julies,0.03767576736070115,0.025730371784756102,0.11380937111240677
704,572,ofs,0.037763613914150236,-0.04391891533181071,0.011000382889783208
705,445,inkjet,0.03848859009727357,-0.1070526822976838,-0.04536833532035438
706,698,advil,0.03897796599186392,-0.03540148899140014,0.054071844283174825
707,1452,tauck,0.03923625315104184,0.0027381636619921365,0.05690496933061374
708,594,providence,0.039304359429277534,-0.14651208996144804,0.014652375321477774
709,956,planters,0.03945817116254457,-0.06431452707796188,0.07140116654024056
710,619,usajobs,0.039512953573057986,-0.08604482497414707,-0.03188928732526674
711,291,tradepmr,0.03970313335637636,-0.044611180113582075,0.042887263360033484
712,758,ico,0.039760064517551416,-0.07484058072280998,-0.05753079380514259
713,448,primera,0.039913219304838085,0.0017931572158724311,0.08715153193019011
714,1120,northland,0.040145717511176,-0.09564978246564625,0.13389165408390605
715,354,mgic,0.04030215949969895,-0.13953789653892448,-0.05379045771145757
716,763,juven,0.0403124172449959,-0.12210601413309037,-0.0836975892837203
717,730,amway,0.040321021622497705,-0.10407445006328928,-0.07873848964747697
718,327,homeloans,0.040332840051754214,0.007616970910270197,0.1345086670280449
719,571,meadows,0.04113681262967893,-0.11622636128261776,-1.293036284966912e-05
720,734,clarisoy,0.04129594605242755,-0.10678057272285339,-0.04545154556181048
721,372,earthlink,0.041336675503198285,-0.06802397832285875,0.028734805216956344
722,676,polo,0.041668035688424414,-0.12833638329526117,-0.03290947536741612
723,597,sony,0.042181772718325516,-0.11844758373870817,-0.05484685019393101
724,500,pbs,0.0423242681366132,0.01907733852361985,0.07854715696424981
725,1346,dahua,0.04263880987597722,-0.04341672277700079,0.028754998095013765
726,787,reaal,0.042648770625004495,-0.14864630243126614,-0.10328610169051344
727,1400,omnia,0.042674128320727416,-0.06588285574797886,0.02009783998357437
728,967,boricua,0.04283892242584338,0.014895664270580124,0.15447536928930491
729,1145,afp,0.04288851317680396,-0.04910455549957395,0.00912102773055748
730,427,hanover,0.04293549166863643,-0.14935988673874806,-0.05486187532818871
731,919,ritz,0.04308518825119845,-0.10845224332052189,-0.07855463358011869
732,1066,frickers,0.04313217519108064,-0.16024647993127267,-0.018306910903004205
733,392,rcn,0.04314884591883127,-0.1194498755520613,-0.02887113193075653
734,992,sunup,0.0431830437110111,-0.18371844201634513,0.011877497275752083
735,395,shentel,0.043200894694896234,0.0340108161151925,0.11260284767801937
736,402,tpg,0.04320918055518165,-0.12263881505877983,-0.06091615542722687
737,1235,enso,0.04322695787828305,-0.07607014196295704,-0.0018591566260492617
738,1141,poc,0.043299647867824566,-0.09999046509213586,-0.04520351752603551
739,451,juki,0.043328289314252436,0.040748639564951714,0.09029443028823515
740,708,beta,0.04343252769868311,-0.032148456839210124,0.06910759660512528
