,Unnamed: 0,brand,alignment,Word2Vec_alignment,Word2Vec_resid_alignment,Wikipedia_alignment,Wikipedia_resid_alignment,Glove_alignment,Glove_resid_alignment,CommonCrawl_alignment,CommonCrawl_resid_alignment
729,1145,afp,0.042888513,0.042888511,0.046121987,-0.020756467,0.112604731,0.028929192,0.027184665,-0.049104555,0.009121028
730,427,hanover,0.042935492,0.04293549,0.007280511,-0.152330426,-0.046426397,-0.006794128,0.014094397,-0.149359887,-0.054861875
731,919,ritz,0.043085188,0.043085186,-0.06972917,-0.143376578,-0.119576414,0.003054002,-0.112384694,-0.108452243,-0.078554634
732,1066,frickers,0.043132175,0.043132173,-0.029339737,0,0.121115158,-0.057341443,-0.07558883,-0.16024648,-0.018306911
733,392,rcn,0.043148846,0.043148844,-0.017089736,0.044854657,0.087802105,0.024153448,0.01983584,-0.119449876,-0.028871132
734,992,sunup,0.043183044,0.043183042,0.060478889,-0.165123903,0.091483132,0.004889371,0.037603733,-0.183718442,0.011877497
735,395,shentel,0.043200895,0.043200893,-0.023686374,0,0.143680956,0.049505738,0.03970912,0.034010816,0.112602848
736,402,tpg,0.043209181,0.043209178,-0.016266649,-0.147902884,-0.109883203,-0.014965218,-0.009975872,-0.122638815,-0.060916155
737,1235,enso,0.043226958,0.043226956,0.036753584,-0.114960234,-0.003907143,-0.00681847,-0.010894113,-0.076070142,-0.001859157
738,1141,poc,0.043299648,0.043299646,-0.04305481,-0.122571449,0.004474937,-0.010569463,-0.02837459,-0.099990465,-0.045203518
739,451,juki,0.043328289,0.043328287,-0.034014474,-0.140354646,-0.053935034,0.065159537,0.072601686,0.04074864,0.09029443
740,708,beta,0.043432528,0.043432526,-0.011827525,-0.119390497,-0.033314443,-0.015136217,-0.058726563,-0.032148457,0.069107597
741,478,dilbert,0.043608803,0.043608801,0.011544047,-0.203102567,-0.070961966,-0.047139329,-0.017438415,-0.158108926,-0.039934357
742,1080,pappas,0.043622553,0.043622551,-0.006000066,-0.202699739,-0.117162031,0.010297209,-0.033497922,-0.14739336,-0.060825835
743,969,brooklyn,0.043624897,0.043624895,0.065142793,-0.13540452,0.103921563,-0.006285541,0.044150656,-0.121966778,0.103990356
744,239,fuelman,0.043714606,0.043714604,0.056275423,0,0.154013966,-0.024582283,0.000256032,-0.124147916,0.003526529
745,1376,pmi,0.04388616,0.043886158,0.052342154,0.047716023,0.098284303,-7.64E-05,0.047675098,-0.079343924,-0.016318555
746,566,halcon,0.043926136,0.043926134,-0.03173144,-0.159528811,-0.024675087,0.006087493,-0.030363907,-0.12505957,-0.043570528
747,706,excedrin,0.044029139,0.044029137,-0.031967324,-0.070292504,0.095560854,0.009258922,-0.065575602,0.005113887,0.111329973
748,112,arche,0.044033067,0.044033065,-0.064468652,-0.125722222,-0.022381778,0.0926236,-0.079905539,-0.030398471,0.037845794
749,425,aopa,0.044057587,0.044057585,0.019674536,-0.129072486,-0.075477449,0.005095879,0.021145078,-0.027058962,0.018069171
750,1056,andiamo,0.044089947,0.044089945,0.004613199,-0.069745169,0.03556906,0.065933732,0.016076166,-0.037184756,0.042650422
751,1469,ruger,0.044098074,0.044098072,0.027281716,-0.188093353,-0.09223209,-0.089904186,-0.092396877,-0.053335267,0.01584927
752,30,mondor,0.044232115,0.044232113,-0.002089992,-0.152851373,-0.060029379,0.066540997,0.032357097,-0.112404856,-0.086132623
753,1323,sunrise,0.04426359,0.044263588,-0.025164847,-0.132978211,-0.022297473,0.037960795,-0.001822477,-0.015603701,0.104008747
754,671,venezia,0.044564149,0.044564146,-0.159057348,-0.119483293,-0.081369588,0.030325566,-0.10548985,-0.062102321,-0.039579376
755,1214,precisioncraft,0.04462228,0.044622278,-0.109204826,0,0.093634465,0.017534337,-0.026596515,-0.087908084,-0.019450258
756,579,papyrus,0.044821032,0.04482103,0.023932824,-0.085368574,0.025419798,-0.075493229,-0.088004426,-0.101177976,-0.004389571
757,368,cellcom,0.044824498,0.044824496,-0.006299183,-0.08046465,0.004293933,-0.02680905,-0.020187403,-0.044664523,0.02000703
758,1029,lumenera,0.04483818,0.044838177,0.015238447,0,0.124302614,-0.042168261,-0.048824338,-0.050429258,0.050996399
759,947,mentos,0.044850581,0.044850579,-0.048343458,-0.10776871,0.000341448,-0.078915878,-0.15788699,-0.094007221,-0.005996134
760,1165,rei,0.04485491,0.044854907,0.050768672,-0.067101949,0.006928342,0.112848138,0.09440517,-0.033346748,0.025478498
761,1129,ukko,0.044885281,0.044885279,0.143153412,-0.083412568,0.064644142,-0.017490319,0.058209945,-0.147352048,-0.043691104
762,1253,sealy,0.044929447,0.044929444,0.043623637,-0.157991867,-0.038893362,0.040340192,0.033913012,-0.117352063,-0.010483054
763,1289,surya,0.045378903,0.0453789,-0.095928943,-0.141118978,-0.059014806,-0.008218018,-0.125907365,-0.079324618,-0.026787708
764,1383,sdc,0.045382375,0.045382372,0.056191613,-0.078663717,-0.000605425,-0.038398305,0.016855324,-0.065661996,0.019404823
765,93,patagonia,0.045539215,0.045539213,-0.001508329,-0.108827577,-0.017330946,-0.016743076,-0.04230352,-0.115981587,-0.079235536
766,1127,shakespeare,0.045674707,0.045674705,0.113592699,-0.177755751,0.090209641,-0.026828855,0.074399634,-0.166568224,0.113245178
767,114,bally,0.045703931,0.045703928,-0.043076668,-0.157824986,-0.078022477,-0.001103898,-0.156284667,-0.1124223,-0.0361573
768,724,zing,0.045741039,0.045741036,-0.040186619,-0.157387293,-0.140455957,0.015276568,-0.059073076,-0.105218046,-0.077258162
769,1334,bilco,0.045785496,0.045785494,0.059424883,0,0.149508327,-0.079472748,-0.017989718,-0.1679926,-0.074667664
770,240,lindbergh,0.045813749,0.045813746,0.049920905,-0.213555943,-0.015409423,-0.0156889,0.013276906,-0.173854877,-0.016028032
771,1140,pl,0.04599035,0.045990347,-0.003370351,-0.112170418,-0.06336978,0.011066828,-0.011779194,-0.087040242,-0.051334832
772,261,kpmg,0.046078893,0.046078891,0.043131858,-0.109653353,-0.061830134,0.004533555,0.025765796,-0.039631374,0.030000049
773,1377,qmi,0.046187677,0.046187675,0.055165573,-0.085645241,0.015947574,-0.000279855,0.050383415,0.039166829,0.164418388
774,428,minico,0.046895754,0.046895752,0.023266305,0,0.15247509,-0.033591643,-0.011929514,-0.103684823,-0.017209498
775,399,suddenlink,0.047147685,0.047147682,-0.009342283,-0.117938167,0.010210718,0.043920635,0.03864765,-0.030648287,0.061489511
776,329,lenda,0.04715579,0.047155788,0.033683706,-0.129657925,-0.013063352,0.070968235,0.072839352,0.010639219,0.093247738
777,257,highmark,0.047231336,0.047231334,0.043620493,-0.048668871,0.052748971,0.008580578,0.03292853,-0.0830121,0.006081585
778,268,proshares,0.047270749,0.047270746,0.04295854,-0.144708907,-0.01677228,0.058988155,0.070650755,-0.019095325,0.094368168
779,1032,nikon,0.047566623,0.04756662,0.021411491,-0.185807698,-0.121204425,-0.047795547,-0.070096835,-0.101923266,-0.038616178
780,408,windstream,0.047978437,0.047978434,-0.001772458,-0.111794202,0.023688488,-0.002299648,-0.000565672,-0.002526604,0.095395711
781,750,florastor,0.048264755,0.048264752,-0.078783166,0,0.04228455,0.075940818,0.015828077,0.004412973,0.063420963
782,347,elevate,0.04836024,0.048360237,0.041637343,-0.109106635,0.028357637,-0.043467708,-0.004327598,-0.061666743,0.058048105
783,913,dux,0.048388087,0.048388085,-0.054361987,-0.106140715,-0.077010941,-0.054930322,-0.121913815,-0.184691302,-0.157110364
784,450,hitachi,0.048395749,0.048395746,-0.025271727,-0.128728083,-0.04657762,-0.01424288,0.00792586,-0.025633693,0.067400302
785,1366,lutron,0.048406801,0.048406799,0.059776886,-0.126376744,0.005041088,0.013410227,0.059714333,-0.097478637,-0.011740883
786,1096,blakemore,0.048421613,0.04842161,0.128172129,-0.157764678,0.072932086,0.049718761,0.134152222,-0.097611312,0.112334678
787,385,nextstep,0.048482637,0.048482634,-0.091992294,-0.177524968,-0.057639182,-0.010736565,-0.006949988,-0.081289405,0.019172147
788,924,arden,0.048566287,0.048566285,-0.062770463,-0.105599079,-0.060982933,0.156265439,0.005604396,-0.053700312,-0.01189688
789,975,chang,0.048788952,0.048788949,0.067560302,-0.141612082,0.056898029,0.037286372,0.069990228,-0.139473295,0.05636745
790,248,blackrock,0.048851153,0.048851151,0.044202131,-0.165473986,-0.060044379,-0.035723617,0.000186839,-0.096507122,0.010735146
791,608,imagemakers,0.048905217,0.048905214,-0.047356498,0,0.120980788,0.069611697,0.04458513,-0.092044537,0.014859334
792,839,mezzetta,0.048929477,0.048929475,-0.075388556,0,0.091523748,0.030793436,-0.051268573,-0.067017732,0.014140221
793,59,carters,0.049062912,0.04906291,-0.002294993,-0.150968859,-0.070465447,0.020724572,-0.009284521,-0.141174262,-0.102461189
794,808,iwi,0.049256232,0.049256229,-0.021137563,-0.025211324,-0.008434631,0.013969854,-0.050342533,0.018612763,0.034925898
795,1239,kingsdown,0.049386142,0.04938614,0.04811035,-0.187630546,0.030357548,-0.012284811,-0.016119605,-0.098491938,0.050555505
796,518,fastsigns,0.049441822,0.049441819,-0.021496027,0,0.118987173,0.014471633,0.044394494,-0.104059195,-6.66E-05
797,640,gojo,0.049509692,0.04950969,-0.080940957,-0.123187745,0.006575025,0.013071194,-0.060639276,-0.103217797,-0.042735516
798,8,bogner,0.049533692,0.04953369,-0.007763478,-0.181013735,-0.116093753,0.040709499,0.008207196,-0.116378329,-0.100989215
799,484,jeffersons,0.049616416,0.049616414,0.025344401,-0.197552557,-0.010350906,-0.0003429,0.017685248,-0.175584638,-0.017280933
800,1415,ideapaint,0.049654387,0.049654384,-0.005037538,0,0.134571794,-0.00622206,-0.027448795,-0.025623546,0.120036265
801,503,admonsters,0.049655905,0.049655902,-0.019802831,0,0.118987173,0.016454203,0.042730133,-0.136616074,-0.037485596
802,1378,rapiscan,0.049690831,0.049690828,0.058775773,-0.126660693,0.011701477,0.026736425,0.068603881,-0.019458569,0.084607523
803,963,altstadt,0.049731926,0.049731924,0.079440124,-0.076100819,0.13198834,0.047607684,0.074637886,-0.030474129,0.13802603
804,519,freeman,0.050197494,0.050197492,-0.031348665,-0.252904294,-0.163064451,-0.117144878,-0.036095633,-0.26621118,-0.146074546
805,1023,speakeasy,0.050308431,0.050308429,0.078235536,-0.099335904,0.134659055,0.009470771,0.05701741,-0.032732995,0.154491144
806,1399,firefly,0.050413583,0.050413581,0.058654857,-0.07152144,0.052026673,0.069145129,0.108805938,-0.03295944,0.095245841
807,639,garnier,0.050502242,0.05050224,-0.039377331,-0.236434999,-0.080761137,-0.018414318,-0.103313277,-0.144950676,-0.029576927
808,1007,celis,0.050567191,0.050567188,0.076744922,-0.114996552,0.083784383,-0.014973241,0.03443565,-0.076512639,0.087173121
809,1432,winnebago,0.050613197,0.050613194,0.037596111,-0.138392265,0.003248414,-0.001950536,0.054007323,-0.077789198,0.042290564
810,1446,oceania,0.05069372,0.050693718,0.014564463,-0.067564564,0.030987707,0.046994956,-0.008378098,-0.027377855,0.053345268
811,601,careerbuilder,0.050792404,0.050792402,-0.013557603,-0.14135965,0.002918354,-0.007215839,-0.016311197,-0.05929521,0.030016496
812,802,ctd,0.050850252,0.050850249,-0.020101505,-0.019583415,-0.008472228,-0.065903788,-0.105371864,0.002682507,0.020378363
813,490,mynetworktv,0.050932909,0.050932907,0.027695784,0.043128462,0.156250995,0.085126648,0.095081284,0.001313975,0.131582653
814,936,nespresso,0.051031024,0.051031021,-0.000333447,-0.093976184,0.007188127,0.038344254,-0.033568772,-0.07675784,0.025454281
815,48,varsity,0.051169074,0.051169072,-0.004190748,-0.159084065,-0.093181145,-0.070615669,-0.085408304,-0.111873991,-0.086377121
816,303,hawthorn,0.05125523,0.051255227,0.045103893,-0.142668936,-0.0458959,-0.081188288,-0.03156972,-0.089076047,0.015438623
817,1225,america,0.051383126,0.051383123,0.041446221,-0.181122633,0.017051972,-0.023486301,-0.025331653,-0.187011074,-0.000780843
818,871,mayfield,0.051573973,0.051573971,0.006068757,-0.143611897,0.027353125,-0.058106571,-0.087801694,-0.195755533,-0.019926543
819,873,premia,0.051934618,0.051934615,-0.006636468,-0.113494433,0.043975188,0.097029503,0.042078415,-0.001114223,0.087949255
820,1035,sealife,0.052072312,0.052072309,0.011427059,-0.123449983,0.001713188,0.014582906,-0.002421496,0.000967138,0.072630898
821,148,soda,0.052105388,0.052105385,-0.036911281,-0.093337068,-0.031843097,-0.014172733,-0.152910438,-0.07571858,-0.013579682
822,616,teamhealth,0.052461534,0.052461532,0.010387937,-0.098648862,0.005720325,0.00907983,0.000196407,-0.100086484,-0.008568796
823,960,shearers,0.052485634,0.052485631,0.018290063,-0.232286013,-0.03471338,-0.02099206,-0.031983417,-0.145345446,0.009657436
824,1388,simplisafe,0.052540539,0.052540536,0.0746717,0,0.149508327,0.012139621,0.056460467,-0.160351811,0.008768779
825,1333,ansul,0.052626845,0.052626843,0.067257436,-0.172311671,-0.04076055,0.005510345,0.051421281,-0.103550657,-0.015324017
826,565,gunlocke,0.053042352,0.053042349,-0.056864968,0,0.188014008,0.051131009,0.012240153,-0.067045738,0.040608272
827,983,michelob,0.053072615,0.053072613,0.096818306,-0.114641119,0.135623686,-0.046786283,0.006628402,-0.091952149,0.126291934
828,358,citifinancial,0.053448368,0.053448365,0.051247244,-0.061870518,0.123469293,-0.029962979,0.0001122,-0.04363814,0.121590331
829,1101,cortland,0.053499628,0.053499626,0.125332829,-0.132189104,0.067305896,-0.057115848,0.061352155,-0.116660808,0.086088059
830,34,rapha,0.053544103,0.053544101,0.005616927,-0.161647133,-0.109065943,-0.065205516,-0.081635537,-0.189913437,-0.186207233
831,1071,houlihans,0.053574953,0.05357495,-0.022607604,0,0.121115158,-0.05152528,-0.077057538,-0.067542092,0.044074064
832,1055,rubios,0.053780885,0.053780883,-0.015560972,-0.187471154,-0.096284927,-0.059220764,-0.079274091,-0.161387226,-0.095134633
833,590,lockhart,0.053938549,0.053938546,0.0208228,-0.146748987,0.010566587,0.041099394,0.001669525,-0.118553227,0.014727119
834,1454,windstar,0.05407705,0.054077047,0.026700521,-0.06847544,0.050704828,0.087146485,0.031656093,0.073981431,0.151749793
835,436,acer,0.054263789,0.054263786,0.003234797,-0.115878741,-0.079910585,-0.062820361,-0.061421178,-0.027110834,-0.000970796
836,541,pims,0.054496985,0.054496982,-0.020043466,-0.126097224,-0.07849643,0.006917376,0.0393626,-0.089315523,-0.044953302
837,892,venice,0.054680491,0.054680489,0.008363202,-0.16354151,-0.027905711,0.037129322,-0.013398547,-0.113228779,0.000585188
838,497,tmz,0.054890038,0.054890035,0.014108831,-0.051156046,-0.001436647,0.024584774,0.036468856,0.015278007,0.073691272
839,352,kasasa,0.05492437,0.054924367,0.054665175,-0.182371944,-0.03812672,0.038116905,0.052764882,-0.065567472,0.020561507
840,406,vivo,0.055221001,0.055220998,-0.009829713,-0.089422463,-0.038985841,0.031818821,0.025354771,-0.040004537,0.005284213
841,657,vaseline,0.055245663,0.05524566,-0.020116356,-0.120589375,0.042975387,0.049939666,-0.045229033,-0.053673696,0.059005418
842,1216,sango,0.055326837,0.055326834,-0.09020402,-0.133477196,-0.07478759,0.128711641,0.043818418,-0.068866616,-0.047948208
843,977,corona,0.055545782,0.055545779,0.080070333,-0.064017785,0.126156232,-0.058834437,0.00903596,-0.118254657,0.089316071
844,941,coronado,0.05563735,0.055637348,-0.03496518,-0.135390874,-0.019517367,0.015936019,-0.067829224,-0.094243807,0.030760296
845,1190,purina,0.055694462,0.055694459,-0.058095889,-0.044243382,0.094424578,0.020141575,-0.073515101,-0.036991449,0.081603762
846,759,ignite,0.055730944,0.055730941,-0.03213681,-0.10952339,-0.083381824,-0.020284402,-0.081621138,-0.022806026,0.016601093
847,529,mediamath,0.055846504,0.055846501,0.0149642,-0.135070206,-0.030694293,-0.023851137,0.010010926,-0.0971953,0.004989987
848,1357,hive,0.056113574,0.056113572,0.062802582,-0.047582235,0.028368147,0.01073245,0.068498348,-0.001511662,0.077904831
849,1426,maurer,0.056174868,0.056174865,0.033202412,-0.215851827,-0.094541465,-0.017937134,0.044588104,-0.207109913,-0.105912479
850,363,arvig,0.05627319,0.056273188,-0.068472769,0,0.143680956,0.053972341,0.04306067,-0.084933888,-0.02455872
851,599,tempe,0.05659512,0.056595117,0.03092648,-0.063637792,0.028069404,0.009025231,-0.017962147,-0.072427695,0.006876107
852,901,loacker,0.056633869,0.056633866,-0.094713677,-0.196848934,-0.111927616,0.01995113,-0.059741372,-0.089851037,-0.039301676
853,1167,simmons,0.056660818,0.056660816,0.060083774,-0.202187702,-0.030960244,0.014935909,0.018438341,-0.237239732,-0.062629665
854,1187,husse,0.056940681,0.056940678,-0.145245547,0,0.113712902,-0.045931285,-0.111597821,-0.111106738,0.006293617
855,605,efinancialcareers,0.056971662,0.05697166,0.012405663,0.027238916,0.151665382,0.021455086,0.009676758,-0.081939539,0.047156947
856,1314,bounty,0.057464862,0.057464859,-0.004493536,-0.061654473,0.020714548,-0.029055739,-0.053031911,-0.057521582,0.038728041
857,1061,applebees,0.057485381,0.057485378,0.02063489,-0.097935917,0.022890773,0.014273754,-0.02721473,-0.02375448,0.08164835
858,875,ruggles,0.057520029,0.057520026,-0.000304157,-0.151530523,0.009372506,-0.017571734,-0.060699024,-0.129731808,0.006110907
859,1280,panacea,0.05759218,0.057592177,-0.088204422,-0.119010517,-0.007042945,-0.003203831,-0.125562838,-0.063324876,0.007064844
860,485,jeopardy,0.057733844,0.057733841,0.030434854,-0.079201986,0.042322612,0.01156197,0.029785907,-0.011393743,0.105904595
861,1287,springs,0.057749718,0.057749715,-0.08618718,-0.107537909,-0.015870557,0.012328659,-0.109900583,-0.09153756,-0.015421435
862,424,amica,0.057908037,0.057908034,0.028988823,-0.076809573,0.011870974,0.101557337,0.098206997,0.039641783,0.097497271
863,434,trubridge,0.057916651,0.057916648,0.012696011,-0.18999781,-0.029852355,-0.048469263,-0.025133521,-0.16385095,-0.065305284
864,6,billabong,0.057934346,0.057934344,0.017900419,-0.119118047,-0.036289504,0.009525874,-0.018314007,-0.051600465,-0.019078275
865,1258,verlo,0.057977106,0.057977103,0.052269867,0,0.173755821,-0.003559446,-0.00792004,-0.069163433,0.043147531
866,737,cosequin,0.058083368,0.058083365,-0.067783516,0,0.04228455,0.008220518,-0.051605004,-0.092867242,-0.059220021
867,620,usps,0.058148928,0.058148925,0.003273789,-0.121644985,-0.086121778,0.031170511,0.015787165,-0.016141626,0.019107161
868,1348,detex,0.058382803,0.0583828,0.061088589,0,0.149508327,0.052441915,0.085955148,-0.063191367,0.044780877
869,1431,tiffin,0.058413064,0.058413061,0.03998724,-0.091564411,0.019302307,0.022339368,0.069566432,-0.045900902,0.043481258
870,1013,hensley,0.058464258,0.058464255,0.07638384,-0.173408113,0.059716729,-0.021897791,0.035828012,-0.167560969,0.067644212
871,1364,lifeshield,0.058513985,0.058513982,0.077908335,-0.119225022,0.072550684,-0.049762568,-0.003605723,-0.018767828,0.140143397
872,457,xerox,0.058560458,0.058560455,-0.017228656,-0.095966482,-0.033705523,-0.071108351,-0.049739134,-0.105696025,-0.040909731
873,743,enzymedica,0.058622435,0.058622432,-0.045968852,0,0.04228455,-0.028344283,-0.080557828,-0.018471563,0.037246536
874,1461,legoland,0.058646335,0.058646332,0.049096656,-0.11486844,0.037891689,0.012730665,-0.004072488,-0.098273895,0.03053938
875,189,mango,0.058654678,0.058654675,-0.150284264,-0.149026817,-0.14674016,0.060901934,-0.072994004,-0.077825028,-0.111212906
876,1373,pdt,0.058667367,0.058667365,0.053338821,-0.057226065,0.07031959,-0.056205496,0.00644906,-0.101382634,-0.035151977
877,538,optimalprint,0.058677125,0.058677122,-0.013530255,0,0.118987173,0.019887134,0.043215218,-0.07757055,0.043862438
878,285,marketaxess,0.058789256,0.058789253,0.05801658,-0.187720981,-0.018864859,-0.119094833,-0.073950978,-0.155754973,-0.027687837
879,1034,princeton,0.059183361,0.059183358,0.017442869,-0.18378469,-0.014404693,-0.053831341,-0.049156667,-0.15556624,-0.019350834
880,1363,kwikset,0.059314489,0.059314486,0.069332985,-0.156461854,0.011128734,-0.046924945,0.003309667,-0.071127014,0.013628891
881,628,chamonix,0.059368303,0.0593683,-0.014442726,-0.20817461,-0.025175691,-0.022656729,-0.097723777,-0.119674417,0.003564333
882,1065,dennys,0.059377282,0.059377279,0.006996953,-0.130061433,-0.032237369,-0.092329209,-0.113225688,-0.103088302,-0.03255098
883,760,immunocal,0.059379775,0.059379772,-0.08778329,-0.089280441,-0.051526193,0.038918841,-0.031608563,-0.070212412,-0.015825367
884,1003,smirnoff,0.059441162,0.059441159,0.100901814,-0.145619598,0.104312677,0.017361594,0.063285708,-0.150614119,0.090240952
885,1244,lull,0.059446003,0.059446,0.052467907,-0.155581321,-0.045984372,-0.08738343,-0.070264398,-0.099905457,-0.014855668
886,548,shareasale,0.059453698,0.059453695,-0.009649834,-0.156892954,-0.028452961,-0.045990054,-0.01110429,-0.086744819,-0.002175863
887,569,kimball,0.05947935,0.059479347,-0.026103714,-0.147184076,-0.021353912,-0.033885345,-0.069412091,-0.146477163,-0.035932959
888,853,skippy,0.059666228,0.059666225,0.022276919,-0.196739308,-0.09613216,-0.057240383,-0.157183066,-0.180133251,-0.086056963
889,1221,vandor,0.059680337,0.059680334,-0.075700965,-0.198829449,-0.096120968,0.093407265,0.028938232,-0.118990427,-0.087162149
890,896,emperador,0.059883739,0.059883736,-0.07566085,-0.121741185,-0.038334616,-0.050433124,-0.11637462,-0.142887308,-0.071119461
891,507,blurb,0.059997876,0.059997873,0.018161313,-0.095754155,-0.046932305,0.105228274,0.124576188,-0.026846876,0.027879616
892,421,oica,0.060372566,0.060372563,0.052302546,-0.051291991,0.001614911,0.047139896,0.039623169,-0.115203841,-0.060368526
893,1106,flambeau,0.060842868,0.060842865,0.132969259,-0.173819648,0.032179578,-0.014197334,0.085291918,-0.130915723,0.046908158
894,1122,penn,0.061017835,0.061017832,0.125488933,-0.153171783,-0.0428885,-0.091717613,0.0347719,-0.173328992,-0.054558236
895,170,vasque,0.061179588,0.061179585,0.062403843,-0.189901066,-0.017763744,-0.034359758,-0.059701848,-0.085675683,0.004986467
896,546,rethink,0.06119789,0.061197887,0.010248389,-0.152337353,-0.079170331,0.048683761,0.077790123,-0.040406318,0.040037457
897,1460,disneyland,0.061213797,0.061213794,0.047625374,-0.092227973,0.103093881,0.055072984,0.039400963,-0.064531001,0.102527145
898,472,blindspot,0.0612287,0.061228697,-0.002874311,-0.116054283,0.04507239,0.070435744,0.068710356,-0.012383732,0.103214939
899,115,balmain,0.061758265,0.061758262,-0.019198402,-0.144744406,-0.039705403,0.044297298,-0.117152505,-0.049267371,0.040430485
900,44,stio,0.061958798,0.061958795,-0.046550425,0,0.101451787,0.009959288,-0.011753993,-0.166907407,-0.158208114
901,1435,optima,0.062057019,0.062057016,0.083034361,-0.118806394,-0.017687039,-0.018213592,0.060741368,-0.062491985,0.024357547
902,925,keurig,0.062145323,0.06214532,0.027378596,-0.045317892,0.032914974,0.10320152,0.039340536,-0.027563655,0.047063959
903,1465,gamestop,0.06224346,0.062243457,0.00622333,-0.106352193,0.053045151,-0.044907475,-0.135863981,-0.072990535,0.04555986
904,1269,coolmax,0.062298634,0.062298631,-0.103487699,0,0.104481383,0.004016708,-0.109322809,-0.030338119,0.02591839
905,1118,mystic,0.062427074,0.06242707,0.131556779,-0.068556886,0.081850952,0.029560841,0.128011206,-0.031123993,0.137122541
906,1215,riedel,0.062490095,0.062490092,-0.099728866,-0.179191946,-0.119568384,-0.046422793,-0.108109267,-0.146753765,-0.120733485
907,1340,aperio,0.062926526,0.062926523,0.070255037,-0.164934385,-0.027335801,-0.019052132,0.031216488,-0.053290347,0.043625506
908,374,firefox,0.062963195,0.062963192,0.006803826,-0.098259731,-0.012264607,-0.041959388,-0.035985596,-0.087541171,-0.010173251
909,567,haworth,0.062993782,0.062993779,-0.022615772,-0.141400294,-0.028694757,0.057844376,0.00240251,-0.08638648,0.013381202
910,224,scotiabank,0.063092349,0.063092346,0.069978085,-0.077102486,0.086440429,-0.001871136,0.022640956,-0.066061214,0.066572358
911,1166,sears,0.063102492,0.063102488,0.070814421,-0.112269747,0.001549608,0.008443327,0.014133989,-0.08009638,0.021804686
912,1051,pappadeaux,0.06347545,0.063475447,0.009277971,0,0.121115158,0.00810577,-0.029802298,-0.090684496,0.013158086
913,1306,apc,0.063505105,0.063505102,0.011812575,-0.074587174,-0.044262815,0.000227877,0.000182379,-0.09512124,-0.05993722
914,648,obagi,0.063655466,0.063655462,-0.00773335,-0.112766646,0.019123473,0.08418583,-0.005675931,0.015553558,0.084057701
915,845,kelloggs,0.063714377,0.063714374,0.003543204,-0.165872074,-0.025491219,-0.066378298,-0.10057058,-0.11901421,-0.042236362
916,244,alliancebernstein,0.063751698,0.063751695,0.036538298,-0.189247132,0.015656674,-0.085890754,-0.048358295,-0.175715088,0.029789702
917,321,apgfcu,0.063838127,0.063838123,0.044721506,0,0.155989445,0,0.041076945,-0.10896087,0.075760487
918,948,scripture,0.063854894,0.063854891,-0.030610523,-0.138114988,0.015656923,-0.114127726,-0.158304033,-0.07650997,0.05009356
919,1448,riverview,0.063936664,0.063936661,0.016758676,-0.165150659,-0.032078393,-0.006278924,-0.05446396,-0.058815951,0.044845863
920,1092,caribou,0.064275926,0.064275922,0.021081625,-0.048713473,0.042497448,0.007728202,-0.035137738,-0.038718426,0.040204865
921,80,hincapie,0.064519598,0.064519595,0.028935063,-0.224463068,-0.13206243,-0.050018478,-0.06856289,-0.212778751,-0.188289446
922,124,cougar,0.064568003,0.064567999,-0.033721924,-0.035517038,0.04397364,0.156331158,-0.044308451,0.007263884,0.084010559
923,398,starry,0.06459391,0.064593907,-0.011287097,-0.064810883,0.011037022,0.099448304,0.064689558,-0.036042568,0.031244967
924,664,bijan,0.064603265,0.064603262,-0.14116937,-0.185596079,-0.161326361,0.022981984,-0.120933643,-0.146529355,-0.13812849
925,325,fhlbanks,0.064837309,0.064837306,0.065967354,-0.095603948,0.087602666,0.04822734,0.060750802,-0.111236055,0.06220036
926,927,folgers,0.064956209,0.064956206,0.02041507,-0.082760124,0.004365999,0.0401802,-0.02853866,-0.087983882,-0.009541725
927,120,boden,0.06526285,0.065262847,-0.042921141,-0.144772038,-0.060864632,0.042077247,-0.122174924,-0.114478291,-0.03295256
928,1179,nintendo,0.06527182,0.065271816,0.082290937,-0.13930061,0.014726364,-0.073283108,-0.011772264,-0.142994942,-0.00460057
929,886,lindys,0.065341259,0.065341256,-0.016273827,0,0.157760042,0.03555167,-0.00097003,-0.051072783,0.057510533
930,717,larabar,0.06546989,0.065469886,-0.063780167,0,0.04228455,0.058951073,-0.013097324,0.050548819,0.090175383
931,62,columbia,0.06552888,0.065528876,0.007258968,-0.108013184,-0.023012442,0.04840875,0.010897631,-0.117354699,-0.078892459
932,957,pringles,0.065625575,0.065625571,0.052981967,-0.073374907,0.101407398,-0.063145578,-0.083726249,-0.093919226,0.064551657
933,274,vontobel,0.065685626,0.065685623,0.065186777,-0.155712094,-0.025526889,0.074303144,0.085269897,-0.139500421,-0.049912357
934,610,jobsohio,0.065797982,0.065797979,0.024639526,0,0.120980788,0.014387647,0.003637885,-0.170369382,-0.082816826
935,67,delta,0.065966996,0.065966993,0.009102914,-0.128910133,-0.070307085,0.036980294,0.001514047,-0.064194748,-0.040377372
936,1231,duxiana,0.065979174,0.065979171,0.054026903,0,0.173755821,-0.013910572,-0.017070522,-0.119500575,0.01145
937,989,shiner,0.066137401,0.066137398,0.095695055,-0.114274658,0.099593996,-0.000698137,0.05517654,-0.106618126,0.103839604
